constitucion;capitulo;titulo_capitulo;nro_articulo;texto;texto_clean;Topic 0;Topic 1;Topic 2;Topic 3;Topic 4;Topic 5;Topic 6;max_topic
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;el desarrollo cientifico y tecnologico estara al servicio de las personas y se llevara a cabo con respeto a la vida y a la integridad fisica y psiquica la ley regulara los requisitos condiciones y restricciones para su utilizacion en las personas debiendo resguardar especialmente la actividad cerebral asi como la informacion proveniente de ella;desarrollo cientifico tecnologico estara servicio personas llevara cabo respeto vida integridad fisica psiquica ley regulara requisitos condiciones restricciones utilizacion personas debiendo resguardar especialmente actividad cerebral asi informacion proveniente;0.004934041766232957;0.004941013755039838;0.004939069970354016;0.9703834166193109;0.004933057192744622;0.004938961563879023;0.004930439132438603;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;la igualdad ante la ley en chile no hay persona ni grupo privilegiados en chile no hay esclavos y el que pise su territorio queda libre hombres y mujeres son iguales ante la ley;igualdad ley chile persona grupo privilegiados chile esclavos pise territorio queda libre hombres mujeres iguales ley;0.008417243030865806;0.008425206312427953;0.008414001478651168;0.9495077370281387;0.008407823239616658;0.008419256884277204;0.008408732026022539;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;ni la ley ni autoridad alguna podran establecer diferencias arbitrarias;ley autoridad alguna podran establecer diferencias arbitrarias;0.017966243740683882;0.8924988745480529;0.01791160189626299;0.017886109690912713;0.017902653839601174;0.01792567847678154;0.01790883780770498;1
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;la igual proteccion de la ley en el ejercicio de sus derechos;igual proteccion ley ejercicio derechos;0.02385283222209671;0.02387737629989854;0.023871334959898332;0.8567956753036319;0.023836000422109864;0.02390449250481786;0.023862288287546822;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;toda persona tiene derecho a defensa juridica en la forma que la ley senale y ninguna autoridad o individuo podra impedir restringir o perturbar la debida intervencion del letrado si hubiere sido requerida tratandose de los integrantes de las fuerzas armadas y de orden y seguridad publica este derecho se regira en lo concerniente a lo administrativo y disciplinario por las normas pertinentes de sus respectivos estatutos;toda persona derecho defensa juridica forma ley senale ninguna autoridad individuo podra impedir restringir perturbar debida intervencion letrado si hubiere sido requerida tratandose integrantes fuerzas armadas orden seguridad publica derecho regira concerniente administrativo disciplinario normas pertinentes respectivos estatutos;0.00367654397856144;0.5380483775523658;0.44357525992038405;0.003682402759142739;0.0036711774904147967;0.0036713840613611937;0.0036748542377699014;1
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;la ley arbitrara los medios para otorgar asesoramiento y defensa juridica a quienes no puedan procurarselos por si mismos la ley senalara los casos y establecera la forma en que las personas naturales victimas de delitos dispondran de asesoria y defensa juridica gratuitas a efecto de ejercer la accion penal reconocida por esta constitucion y las leyes;ley arbitrara medios otorgar asesoramiento defensa juridica puedan procurarselos si mismos ley senalara casos establecera forma personas naturales victimas delitos dispondran asesoria defensa juridica gratuitas efecto ejercer accion penal reconocida constitucion leyes;0.394362682888285;0.004337391143867253;0.004350709984558535;0.5839082469142459;0.004336962873473399;0.00433755814881489;0.004366448046754806;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;toda persona imputada de delito tiene derecho irrenunciable a ser asistida por un abogado defensor proporcionado por el estado si no nombrare uno en la oportunidad establecida por la ley;toda persona imputada delito derecho irrenunciable asistida abogado defensor proporcionado si nombrare oportunidad establecida ley;0.00895695095436399;0.18959491748518006;0.008967566120054251;0.008958119080892826;0.00893177323534322;0.008963432960392578;0.7656272401637731;6
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;nadie podra ser juzgado por comisiones especiales sino por el tribunal que senalare la ley y que se hallare establecido por esta con anterioridad a la perpetracion del hecho;nadie podra juzgado comisiones especiales sino tribunal senalare ley hallare establecido anterioridad perpetracion hecho;0.009557986190333068;0.009534402976056722;0.9427304705705598;0.009528746562413738;0.009539702060982579;0.00957428887660677;0.009534402763047272;2
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;toda sentencia de un organo que ejerza jurisdiccion debe fundarse en un proceso previo legalmente tramitado correspondera al legislador establecer siempre las garantias de un procedimiento y una investigacion racionales y justos;toda sentencia organo ejerza jurisdiccion debe fundarse proceso previo legalmente tramitado correspondera legislador establecer siempre garantias procedimiento investigacion racionales justos;0.006828017626833537;0.006817852232445342;0.006835067167463147;0.9589922875016959;0.006820908462783773;0.006836776983897839;0.0068690900248804514;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;la ley no podra presumir de derecho la responsabilidad penal;ley podra presumir derecho responsabilidad penal;0.020511374634164643;0.02051695326565377;0.020483454508298703;0.8771039817528252;0.020428668762574632;0.020491227675352445;0.02046433940113061;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;ningun delito se castigara con otra pena que la que senale una ley promulgada con anterioridad a su perpetracion a menos que una nueva ley favorezca al afectado;ningun delito castigara pena senale ley promulgada anterioridad perpetracion menos nueva ley favorezca afectado;0.009570532230486263;0.009541897876928315;0.942702313458449;0.009531601231035036;0.009546432289072865;0.0095539211421906;0.009553301771837953;2
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;ninguna ley podra establecer penas sin que la conducta que se sanciona este expresamente descrita en ella;ninguna ley podra establecer penas conducta sanciona expresamente descrita;0.014355947636142393;0.014324500950584542;0.9140590062401354;0.014312752469806293;0.014324040336874273;0.014327354120812518;0.014296398245644645;2
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;el respeto y proteccion a la vida privada y a la honra de la persona y su familia y asimismo la proteccion de sus datos personales el tratamiento y proteccion de estos datos se efectuara en la forma y condiciones que determine la ley;respeto proteccion vida privada honra persona familia asimismo proteccion datos personales tratamiento proteccion datos efectuara forma condiciones determine ley;0.007157448483173426;0.007160352498330371;0.007157568469679941;0.957067728429135;0.007159348212385265;0.007151935640676778;0.007145618266618975;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;la inviolabilidad del hogar y de toda forma de comunicacion privada el hogar solo puede allanarse y las comunicaciones y documentos privados interceptarse abrirse o registrarse en los casos y formas determinados por la ley;inviolabilidad hogar toda forma comunicacion privada hogar solo puede allanarse comunicaciones documentos privados interceptarse abrirse registrarse casos formas determinados ley;0.6251073284517629;0.006820416290340468;0.006841852673295118;0.34078647933076145;0.006815373439673247;0.00681748014645786;0.006811069667708996;0
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;la libertad de conciencia la manifestacion de todas las creencias y el ejercicio libre de todos los cultos que no se opongan a la moral a las buenas costumbres o al orden publico;libertad conciencia manifestacion todas creencias ejercicio libre cultos opongan moral buenas costumbres orden publico;0.009533983054128132;0.009545078434130088;0.009549045966470236;0.9427842394786754;0.009528555029930028;0.009525028318948095;0.00953406971771795;3
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;las confesiones religiosas podran erigir y conservar templos y sus dependencias bajo las condiciones de seguridad e higiene fijadas por las leyes y ordenanzas;confesiones religiosas podran erigir conservar templos dependencias bajo condiciones seguridad higiene fijadas leyes ordenanzas;0.009569686856978895;0.009552680426434734;0.9427359166972178;0.009539292357047714;0.009537043695833235;0.00953754354299878;0.009527836423488789;2
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;las iglesias las confesiones e instituciones religiosas de cualquier culto tendran los derechos que otorgan y reconocen con respecto a los bienes las leyes actualmente en vigor los templos y sus dependencias destinados exclusivamente al servicio de un culto estaran exentos de toda clase de contribuciones;iglesias confesiones instituciones religiosas cualquier culto tendran derechos otorgan reconocen respecto bienes leyes actualmente vigor templos dependencias destinados exclusivamente servicio culto estaran exentos toda clase contribuciones;0.00529786628294612;0.005327813239086958;0.9681376879701415;0.005336267918644087;0.005296936949447871;0.005306556671975112;0.005296870967758421;2
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;el derecho a la libertad personal y a la seguridad individual;derecho libertad personal seguridad individual;0.023869917824858818;0.8569845778449066;0.023839592176921873;0.02385256025609246;0.02381853274522001;0.023821523182880566;0.023813295969119633;1
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;en consecuencia;consecuencia;0.071428735594548;0.07142880337197828;0.07142881303522672;0.07142869523151908;0.07142878890423371;0.07163446604315113;0.5712216978193432;6
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;a toda persona tiene derecho de residir y permanecer en cualquier lugar de la republica trasladarse de uno a otro y entrar y salir de su territorio a condicion de que se guarden las normas establecidas en la ley y salvo siempre el perjuicio de terceros;toda persona derecho residir permanecer cualquier lugar republica trasladarse entrar salir territorio condicion guarden normas establecidas ley salvo siempre perjuicio terceros;0.006519635438839687;0.7446735303438087;0.1333330867781353;0.09594036743335663;0.006503249589339988;0.006520488276656357;0.006509642139863399;1
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;b nadie puede ser privado de su libertad personal ni esta restringida sino en los casos y en la forma determinados por la constitucion y las leyes;b nadie puede privado libertad personal restringida sino casos forma determinados constitucion leyes;0.011086922363320087;0.011059472865464414;0.933798325404614;0.011031971781365417;0.011006402059311771;0.011019906894116731;0.010996998631807541;2
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;c nadie puede ser arrestado o detenido sino por orden de funcionario publico expresamente facultado por la ley y despues de que dicha orden le sea intimada en forma legal sin embargo podra ser detenido el que fuere sorprendido en delito flagrante con el solo objeto de ser puesto a disposicion del juez competente dentro de las veinticuatro horas siguientes;c nadie puede arrestado detenido sino orden funcionario publico expresamente facultado ley despues dicha orden intimada forma legal embargo podra detenido fuere sorprendido delito flagrante solo objeto puesto disposicion juez competente dentro veinticuatro horas siguientes;0.004093976432555376;0.1793337121674679;0.5999891303905295;0.004087640475082253;0.0040843506999240775;0.004088659691932557;0.20432253014250829;2
Vigente;Capítulo III;DE LOS DERECHOS Y DEBERES CONSTITUCIONALES;Artículo 19;si la autoridad hiciere arrestar o detener a alguna persona debera dentro de las cuarenta y ocho horas siguientes dar aviso al juez competente poniendo a su disposicion al afectado el juez podra por resolucion fundada ampliar este plazo hasta por cinco dias y hasta por diez dias en el caso que se investigaren hechos calificados por la ley como conductas terroristas;si autoridad hiciere arrestar detener alguna persona debera dentro cuarenta ocho horas siguientes dar aviso juez competente poniendo disposicion afectado juez podra resolucion fundada ampliar plazo cinco dias diez dias caso investigaren hechos calificados ley conductas terroristas;0.0037698828846623325;0.003766009740593908;0.6211252237414921;0.0037669384164260656;0.00376110630246612;0.0037633021581779504;0.36004753675618134;2
